hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(5, 5, 4)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 4)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 4)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 3)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 3)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 3)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 2)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 2)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 2)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 4, 14)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 14)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 14)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 13)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 13)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 13)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 12)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 12)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 12)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 11)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 11)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 11)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 10)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 10)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 10)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 9)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 9)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 9)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 8)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 8)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 8)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 7)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 7)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 7)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 6)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 6)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 6)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 5)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 5)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 5)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 3)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 3)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 3)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 4, 2)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.08797275376566836,-0.08770050749082386,True
"(5, 4, 2)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,0.7045165476830895,1.7117669807251779,True
"(5, 4, 2)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,0.8497697871137846,-0.7479538507664805,True
"(5, 3, 14)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 14)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 14)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 13)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 13)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 13)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 12)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 12)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 12)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 11)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 11)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 11)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 10)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 10)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 10)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 9)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 9)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 9)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 8)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 8)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 8)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 7)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 7)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 7)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 6)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 6)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 6)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 5)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 5)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 5)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 4)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 4)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 4)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 3, 2)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.09173447297998963,-0.09145058544123928,True
"(5, 3, 2)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,0.7088265537282818,1.7222390215298249,True
"(5, 3, 2)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,0.8652165449985881,-0.7615498413712268,True
"(5, 2, 14)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 14)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 14)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 13)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 13)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 13)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 12)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 12)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 12)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 11)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 11)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 11)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 10)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 10)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 10)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 9)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 9)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 9)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 8)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 8)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 8)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 7)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 7)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 7)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 6)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 6)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 6)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 5)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 5)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 5)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 4)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 4)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 4)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(5, 2, 3)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.09476662391560736,-0.09447335288297223,True
"(5, 2, 3)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,0.7119812219488377,1.7299039328975554,True
"(5, 2, 3)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,0.8764077147692846,-0.7714001310043802,True
"(4, 14)",front,Three of a Kind,14,0.544,1,0.544,-0.4663333333333333,-0.0,-0.4663333333333333,0.07766666666666672,
"(4, 13)",front,Three of a Kind,13,0.5015873015873016,1,0.5015873015873016,-0.4663333333333333,-0.011666666666666667,-0.478,0.0235873015873016,
"(4, 12)",front,Three of a Kind,12,0.5101694915254237,1,0.5101694915254237,-0.4663333333333333,-0.022166666666666668,-0.4885,0.02166949152542369,
"(4, 11)",front,Three of a Kind,11,0.5173913043478261,1,0.5173913043478261,-0.4663333333333333,-0.030033333333333332,-0.4963666666666667,0.02102463768115942,
"(4, 10)",front,Three of a Kind,10,0.51875,1,0.51875,-0.4663333333333333,-0.0377,-0.5040333333333333,0.014716666666666711,
"(4, 9)",front,Three of a Kind,9,0.4844919786096257,1,0.4844919786096257,-0.4663333333333333,-0.04303333333333333,-0.5093666666666666,-0.02487468805704096,
"(4, 8)",front,Three of a Kind,8,0.5100671140939598,1,0.5100671140939598,-0.4663333333333333,-0.04926666666666667,-0.5156,-0.005532885906040175,
"(4, 7)",front,Three of a Kind,7,0.4604026845637584,1,0.4604026845637584,-0.4663333333333333,-0.054233333333333335,-0.5205666666666666,-0.06016398210290824,
"(4, 6)",front,Three of a Kind,6,0.4689655172413793,1,0.4689655172413793,-0.4663333333333333,-0.0592,-0.5255333333333333,-0.05656781609195399,
"(4, 5)",front,Three of a Kind,5,0.4355140186915888,1,0.4355140186915888,-0.4663333333333333,-0.06306666666666666,-0.5294,-0.09388598130841119,
"(4, 4)",front,Three of a Kind,4,0.45185185185185184,1,0.45185185185185184,-0.4663333333333333,-0.06663333333333334,-0.5329666666666667,-0.08111481481481486,
"(4, 3)",front,Three of a Kind,3,0.48771929824561405,1,0.48771929824561405,-0.4663333333333333,-0.06933333333333333,-0.5356666666666666,-0.04794736842105257,
"(4, 2)",front,Three of a Kind,2,0.4827586206896552,1,0.4827586206896552,-0.4663333333333333,-0.07313333333333333,-0.5394666666666666,-0.056708045977011456,
"(3, 13, 12, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 12, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 12, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 12, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 12, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 11, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.15,1,0.15,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7793333333333333,
"(3, 13, 11, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8493333333333334,
"(3, 13, 11, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.025,1,0.025,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9043333333333333,
"(3, 13, 11, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 11, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 10, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8293333333333334,
"(3, 13, 10, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8293333333333334,
"(3, 13, 10, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8493333333333334,
"(3, 13, 10, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 10, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 10, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 9, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 9, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 9, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8293333333333334,
"(3, 13, 9, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 8, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 8, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.15,1,0.15,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7793333333333333,
"(3, 13, 8, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.06666666666666667,1,0.06666666666666667,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8626666666666667,
"(3, 13, 8, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.06666666666666667,1,0.06666666666666667,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8626666666666667,
"(3, 13, 8, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.05,1,0.05,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8793333333333333,
"(3, 13, 8, 4, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 8, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 7, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-0.9293333333333333,-0.0,-0.9293333333333333,-0.796,
"(3, 13, 7, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.06666666666666667,1,0.06666666666666667,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8626666666666667,
"(3, 13, 7, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 7, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 6, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 6, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 6, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-0.9293333333333333,-0.0,-0.9293333333333333,-0.796,
"(3, 13, 6, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 6, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 5, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.16,1,0.16,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7693333333333333,
"(3, 13, 5, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8293333333333334,
"(3, 13, 5, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8293333333333334,
"(3, 13, 5, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.06666666666666667,1,0.06666666666666667,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8626666666666667,
"(3, 13, 5, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0)",back,Two Pair,13,0.0,1,0.0,-0.9998333333333335,-0.0,-0.9998333333333335,-0.9998333333333335,
"(3, 13, 4, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-0.9293333333333333,-0.0,-0.9293333333333333,-0.7293333333333334,
"(3, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8493333333333334,
"(3, 13, 4, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 4, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 3, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 3, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.0,1,0.0,-0.9293333333333333,-0.0,-0.9293333333333333,-0.9293333333333333,
"(3, 13, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-0.9293333333333333,-0.0,-0.9293333333333333,-0.796,
"(3, 13, 2, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.05,1,0.05,-0.9293333333333333,-0.0,-0.9293333333333333,-0.8793333333333333,
"(3, 12, 11, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.2,1,0.2,-0.9293333333333333,-0.004666666666666667,-0.934,-0.734,
"(3, 12, 11, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.13333333333333333,1,0.13333333333333333,-0.9293333333333333,-0.004666666666666667,-0.934,-0.8006666666666667,
